date|user_name|city|country|star|review
2019|Steven Ball|Quebec|Canada|4|good store, lots of variety and definitely better and more stocked than the other h&m in town (the one closer to place des arts). you will find lots of cheap and in-trend items at this store. most styles are only plain though and single coloured, and nothing too crazy or stand out in the styles offered here.
2022|Reginald D'Cunha|Quebec|Canada|4|great selection.
2020|Karine Feddersen|Quebec|Canada|4|this is a huge h&m store! i prefer the layout of the fairview h&m, but this one is pretty good. it's really hard to find things sometimes because you might have to go on a few floors. the service is always so-so. the associates at the cash are generally very distracted and the change-rooms' associates are generally gossiping. i love team spirit in stores, but i'm not sure that's what it is at this particular h&m.
2022|Naive Explorer|Quebec|Canada|4|i heard a lot about h&m when i was in my country. because most of their clothing products are manufactured in our country. i am a bit disappointed with the price and quality.
2023|Vanessa Duarte|Quebec|Canada|4|good prices, 3 floors. you can find things for kids, men, women
2022|Christ H|Quebec|Canada|4|i found lovely clothes for a great price, but there is always too many people waiting for the fitting rooms.
2020|Sarah M|Quebec|Canada|4|it's one of the few places on the saint catherine with wheelchair access, meaning i can actually push a stroller into here and there's elevators unlike other shops! the only thing this h&m could have would be a maternity and baby section, then it'd be perfect. especially since h&m is one of the few youth focused retailers that offers a nice maternity selection and really cute baby clothe. please bring them to this location! edited october 2019: thanks for adding a huge baby section holla at me when you bring maternity and i'll basically live here.
2022|Yat K|Quebec|Canada|4|other than the fact that the staffs looked like they hated their job, the shop itself was good!
2020|Isaac Hassan|Quebec|Canada|4|h & m is a hit or miss store in regards to quality. the quality of the items varies and is inconsistent, some items are decent and some items you can tell just by picking them up is really low quality. you will usually find something in fashion at a low price but you usually pay for what you get.
2018|Jonathan Xhelili|Quebec|Canada|4|it needs a little more for the men...women have 3 floors practically and it's just some of the same stuff dispersed. men need a little more on the more useful accessories like hats/coats/some shoes. oh and more room for rooms...if that makes sense.
2019|B.A.E - Before Anything Else|Quebec|Canada|4|my fave place to buy good clothing. the only problem i have is the fitting. since i'm asian, i have problems with the sizes. but, you have to be very keen on checking the items before taking it. over-all, it is awesome!
2022|Rafael Corrêa Gomes|Quebec|Canada|4|very good variety but the staff miss practice.
2016|Myriam|Quebec|Canada|4|this store has 3 stories so you can shop for quite a few hours in there. the salespeople are super helpful. i think it should be noted because over 3 freaking floors you are bound to never ever find what you are looking for.
2016|Simon Larochelle|Quebec|Canada|4|great place ! only one floor for men's clothes but still a lot of choice. although maybe it's missing some changing rooms since all the times i've been there there were lines for trying on clothes.
2019|K H|Quebec|Canada|4|"they used to play good music here, but now it is kind of blah. there was a weird cover of mgmt's ""electric feel"" that was particularly offputting. the second floor smelt like someone dropped a bottle of perfume up there. reasonably priced nice clothes."
2022|Guilherme Serur|Quebec|Canada|4|very large store, three floors. many options with good price
2018|tall aisha|Quebec|Canada|4|they got so much stuff especially for work clothes. big store, but hard to find your size and someone that really want to help. cath is amazing. she took there time with me, helped find what i'm looking for and have more options.
2022|ReliKXO Wonderland|Quebec|Canada|4|has a plus size section .. couldn't find the little boys section but the girls was everywhere nobody to assist but well stoked
2020|Jocelyne Bourgeois|Quebec|Canada|4|huge store, great price range. they actually carry sizes bigger than an 8. the staff was nice enough. can ask for much better in a big box chain
2019|khal flavian|Quebec|Canada|4|awesome store, great products, often buy t-shirts and pants from there and u can find decent tanktops and hoodies too. can't go wrong but it also depends what ure looking for.
2019|Anton Malienko|Quebec|Canada|4|good rotation of cheap clothes every month or so. the waiting lines for trying on clothes can get quite long if you come during the weekend or weekday evenings.
2020|Adejoke Balogun|Quebec|Canada|4|i do my regular shopping here, but the annoying part is they don't even know loyal customers, even if a sale is ongoing, the moment you are out of the store, you won't even be able to change not even the size u mistakenly pick , aside that u could get some good stuffs
2022|Gino Zeppettini|Quebec|Canada|4|drop by loads of wonderful clothes great prices and value
2018|Ivan Schafier|Quebec|Canada|4|1 star less because it is so popular that it is difficult to get help mostly on the week end. however the brand has improved their design the past decade and is now at a level of other big names in the industry.
2017|Jonathan Berthold|Quebec|Canada|4|while the blinding lights seem rather ostentatious from the outside, this is actually one of the better h&m stores i've been to. the selection available for men's clothing is also quite impressive.
2022|Nathalie Rose Aprile|Quebec|Canada|4|staff is ok, i've been to better stores in other cities, be more friendly and show you love the brand at least
2021|FATIMA MANZAR|Quebec|Canada|4|a lot of discount available.. all range of products are available .. neatly organized and beautiful set up and decorations.. products are good and new
2017|Cédric Servay|Quebec|Canada|4|big shop with a nice collection. only down side is that there is always a very long waiting like to try stuff. the price is good.
2020|Mominul Islam|Quebec|Canada|4|bast clothing for cheap price. bought some clothes mede in bangladesh and india, i specially prepared clothes made in bangladesh. perfect sized and unique dgn.
2019|Shirley Lam|Quebec|Canada|4|good deal if you have time to look for stuffs. line up for trying but worth it if it is a deal. good value for cloth n accessories
2018|Andrew Busuioc|Quebec|Canada|4|good place to shop for clothes overall but there is a bit of a long wait time if you want to try out the clothes there.
2018|Kenuik nono|Quebec|Canada|4|more or less same store found in other branch. however the staff makes the difference here. very helpful and friendly. constant genuine smile.
2020|Sara Tavakolian|Quebec|Canada|4|i found the quality of clothes got better than it was before. nice store after their renovation.
2019|Christian Nduire|Quebec|Canada|4|lot of space and great time walking over there
2019|Monica Oviedo|Quebec|Canada|4|nice and affordable clothes. good deals every time i go. huge variety as well.
2018|DKN|Quebec|Canada|4|although the men section is as small as it gets ( like everywhere else) the store is very nice looking and the employees are very helpful.
2022|Julien G-B|Quebec|Canada|4|convientional h&m guy section is bellow ground but otherwise great!
2018|Fei Li|Quebec|Canada|4|love to shop in this h&m. but wish they could have home section in this store. since it's in dt area.
2018|Jon Poulin|Quebec|Canada|4|lots of selection for women, small selection for men. good prices and decent clothing make this a place to visit if you are in the area.
2018|Mubeen Ahmed|Quebec|Canada|4|the shop is beautiful, but didn't get any service (since i didn't need one)
2022|ibid op|Quebec|Canada|4|i wish the cashiers be more friendly!
2018|Pierre Taschereau|Quebec|Canada|4|decent clothes, good service, decent prices. lovely sales, as well.
2021|elvin delisle|Quebec|Canada|4|at least sell's staff leave you alone , they are not on you and push you to by
2018|Eliehoenai H|Quebec|Canada|4|about three floors dedicated to women fashion and one basement with basically nothing for men.
2022|Francis|Quebec|Canada|4|good price but not enough large
2021|Alex Lessard|Quebec|Canada|4|one of the nicest h&m downtown, although the racks were so overfilled it made the shopping experience frustrating.
2018|Vitor Teixeira|Quebec|Canada|4|great store. great prices. sometimes the personnel is a little rude.
2018|Tyler Wright|Quebec|Canada|4|fashion forward clothing at affordable prices. staff could be a bit more inviting
2019|Hassan Rezaee|Quebec|Canada|4|good price, not so quality, but trendy clothes.
2018|Kai Lin Lau|Quebec|Canada|4|lovely shop people. wider selection than the other downtown location.
2022|Liudmila Zubcu|Quebec|Canada|4|long queue at the checkout and fitting rooms
2018|Diego Juan|Quebec|Canada|4|very similar to any other h&m store. if you are visiting from the us, prices are cheaper because of the exchange rate
2019|Dave Wheeler|Quebec|Canada|4|had no issues with finding what i needed, and the staff was very helpful.
2020|Sameer Malik|Quebec|Canada|4|really awesome clothes for kids with a lot of fancy options
2020|jamie clemence|Quebec|Canada|4|4 stories, very clean. didn't have as much as i thought but overall good selection.
2019|Robin Bakke Cato|Quebec|Canada|4|your standard hm. as a swede i felt they had less than i'm used too, but they had what i needed!
2019|George Wyke|Quebec|Canada|4|it was great the staff was very friendly and helpful, some are cute to, lol
2022|Bro Man|Quebec|Canada|4|love h&m great prices
2019|starstudded 9|Quebec|Canada|4|affordable prices, but not a whole lot of selection
2019|Arleta|Quebec|Canada|4|its clean and ok until there are huge discount and everything looks like a horror movie
2017|Alicia|Quebec|Canada|4|beautiful store. beware it does get crowded.
2021|Ulrike Horstmann|Quebec|Canada|4|good, but small corner for boys 4-10y
2020|Roohani Naik|Quebec|Canada|4|there always one or other sale going on. happy!
2018|Norman Moore|Quebec|Canada|4|the biggest h&m in the montreal area, very nice store with decent prices.
2019|Anne Anne|Quebec|Canada|4|best h&m in town. so many items and so many promotions.
2019|Erika L.|Quebec|Canada|4|a lot of products, 3 floors of merchandise and affordable prices.
2021|maryam re|Quebec|Canada|4|various products, good price, helpful employee
2018|MOHIT GANDHI|Quebec|Canada|4|awesome pls...but doesn't have a trial room
2019|Lily 32|Quebec|Canada|4|they have beautiful dresses for reasonable prices
2018|Antonio J|Quebec|Canada|4|convenient and accesible. :) thumbs up on having a wide selection.
2019|H Shooli|Quebec|Canada|4|good for women's. mens clothes are not interesting.
2022|Da Toaster|Quebec|Canada|4|nice options
2023|Amadou Tall|Quebec|Canada|4|good shopping spot for fashionistas and the price is always right
2018|Haresh Gundlapalli|Quebec|Canada|4|good collection. nicely organized store...
2020|Greg Whitney|Quebec|Canada|4|nice clothes. good prices!
2018|Ash Tone|Quebec|Canada|4|love any h&m even if i dont buy anything
2018|Jeremie Racine|Quebec|Canada|4|can be a bit hectic when busy but good staff
2020|Diwakar Kashyap|Quebec|Canada|4|wide variety available and price is also reasonable.
2022|Lotfi Baichi|Quebec|Canada|4|good
2018|Odimar Tomazeli|Quebec|Canada|4|great products but sometimes price is high
2017|Lisa George|Quebec|Canada|4|only problem is that they are often out of sizes on new items.
2019|Aurelie Sanhaji|Quebec|Canada|4|huge shop! there's about 3-4 floors, tons of options.
2022|Matilde Emilia|Quebec|Canada|4|nice clothes, a little bit expensive
2019|Khadiza Islam|Quebec|Canada|4|good collection of clothes in cheap price.
2020|Rajdeep Singh|Quebec|Canada|4|product range is good with acceptable price
2020|Nadia Agil|Quebec|Canada|4|good prices and trendy designs
2019|Alim SOULEYMANOU|Quebec|Canada|4|everytime i stay in montreal i go there for shopping.
2018|Pietro Barthelemy|Quebec|Canada|4|great but not enough choices for men
2017|Lakshay Jethi|Quebec|Canada|4|typical hnm store with great variety
2021|vijay Srivastav|Quebec|Canada|4|good place for purchase of clothes
2020|V Blue|Quebec|Canada|4|good products and friendly staff.
2019|Maria Anlee|Quebec|Canada|4|very neat place for shopping!
2020|Mohammad Alidadi|Quebec|Canada|4|i don't have a great experience with the staff.
2019|Yessica W|Quebec|Canada|4|great selection and deals for summer
2020|Reza Mohammadi|Quebec|Canada|4|recommended for buying kids clothes.
2017|Mike A|Quebec|Canada|4|classic h&m, huge, some good sales
2019|Allison Correia|Quebec|Canada|4|love h&m. this location is great!
2019|shahrzad riahi|Quebec|Canada|4|reasonable price . good quality
2018|Ferdous Faridi|Quebec|Canada|4|very reasonably priced products
2019|Raja Sekhar|Quebec|Canada|4|i loved to shop here.
2020|Chester Chow|Quebec|Canada|4|a big h&m. staff ok.
2020|لاله صابری|Quebec|Canada|4|they accept cloth recycling
2019|Nigah Awj|Quebec|Canada|4|nice selection and many many levels
2019|Umair Mahmood|Quebec|Canada|4|great prices for the quality.
2022|Azodnem Angle's|Quebec|Canada|4|good.
2018|Liliana Montufar|Quebec|Canada|4|nice place
2022|Mohamadali Madjdabadi|Quebec|Canada|4|big store
2022|Angel Cake|Quebec|Canada|4|great prices!!
2018|Krishan Modi|Quebec|Canada|4|good selection of clothes
2018|Boye Matuluko|Quebec|Canada|4|the prices are very good
2020|Kabil Krishna|Quebec|Canada|4|nice and trendy collections
2019|Tima Sadeghi|Quebec|Canada|4|good price quality
2020|Adam|Quebec|Canada|4|big store
2019|H A.|Quebec|Canada|4|good sale
2020|Kongne Jennifer|Quebec|Canada|4|good very classy
2017|Daniel Sivret|Quebec|Canada|4|
2021|mina babahaji|Quebec|Canada|4|huge variety of cloths
2017|Pegah Amir Yazdani|Quebec|Canada|4|very large store.
2018|Alex Lohier|Quebec|Canada|4|huge store, has it all
2019|Iram Suhail|Quebec|Canada|4|good choices available
2022|SuperDuperDanny|Quebec|Canada|4|huge!
2020|Diego Jimenez|Quebec|Canada|4|good service and good items
2018|Rentan TGLG|Quebec|Canada|4|huge store
2018|Hamed Esmaeeli (Life Learning Hub)|Quebec|Canada|4|for all age cloth
2020|Don Lafontaine|Quebec|Canada|4|good prices
2021|Nabista Sahrin Promi|Quebec|Canada|4|good collection
2017|Philippe Miquel|Quebec|Canada|4|please wear something!
2019|Joel Guay|Quebec|Canada|4|good and cheap
2020|simsimma Richards|Quebec|Canada|4|great atmosphere
2020|Yvonne Gardner|Quebec|Canada|4|very busy!!
2019|Julia Kushnir|Quebec|Canada|4|great
2018|svsswathi jallepalli|Quebec|Canada|4|good
2019|Stéphane Potey|Quebec|Canada|4|good place..
2017|Mohammed Hoque (Mo)|Quebec|Canada|4|too crowded
2019|Burbs Gaming|Quebec|Canada|4|very cheap
2019|Mika Cressaty|Quebec|Canada|4|had what i needes
2020|Avraham Cymbalist|Quebec|Canada|4|funky socks
2022|Gisele Muloway|Quebec|Canada|4|clothing store
2016|Arad Tchouldjian|Quebec|Canada|4|friendly staff
2019|d btuh|Quebec|Canada|4|hustle & bustle
2023|Kevin|Quebec|Canada|4|he should have a public restroom like at the winners store.
2022|Martin Tremblay|Quebec|Canada|4|h&m is in my opinion a clothing store much more for women. the choice of men's clothing is quite limited. but my girlfriend loves going to this store.
2022|Beatriz Garcia|Quebec|Canada|4|gran variedad de disenos muy actuales para todo los gustos, sus precios muy buenos great variety of very current designs for all tastes, their prices very good
2022|Richard Paquette|Quebec|Canada|4|nice place, the prices are really good, i took the opportunity to buy a few pieces
2020|Julien Paquier-Galliard|Quebec|Canada|4|a large h&m store can be cluttered, the service is average, there is often a wait at the checkouts. you really have to search to find what you want. there are many many choices (maybe too many) it's definitely not the kind of place where you do your shopping quickly. the quality of the products is not exceptional.
2020|Alex St yves|Quebec|Canada|4|nice expansive store with quite a bit of selection from what i saw from the men's section. on the other hand, i could see that the sizes seem to become smaller and smaller with the years and the higher prices, if i take for example the jackets/hoodies that i have been buying every year for about 7 years.
2018|Ronan Marguerite|Quebec|Canada|4|international store whose quality/price ratio is to be taken into consideration. clothing offered for both women and men as well as a wide range of accessories to dress up your outfits.
2022|serihan hanım|Quebec|Canada|4|prices are good, i returned the products without any problems, i was satisfied with the customer service.
2018|Dominic Villeneuve|Quebec|Canada|4|probably the most complete h&m branch in the montreal area. trendy clothes for all prices. on the other hand, the european cuts are not necessarily adapted to the face of quebec. look for regular cuts that are less narrow.
2018|Alexandre P.|Quebec|Canada|4|the store has been redone so aesthetically it is at the top. but for me there is too little balance. to overcome this i also go to the other h&m lower on ste catherine.
2021|Sonia Dusseaux|Quebec|Canada|4|choice, checkout staff always friendly, a little less if you need help on the shelves, good value for money
2019|S. ELCY|Quebec|Canada|4|very large store. vast choice. you can do good business there. you have to know how to search
2018|Felipe Corumba de Almeida|Quebec|Canada|4|great place to buy clothes at more affordable prices, but still of quality. however it is quite busy.
2017|Valérie Leroux|Quebec|Canada|4|the renovations are beautiful! it's always a little mess, but it's h & m, so it's always like that! the second floor for women is great.
2018|Florence B|Quebec|Canada|4|this season, there is a nice choice of coats and more things exploded, too bad that 'montreal we are satisfied with the traditional carrottee shirt and black legin with the black and khaki jacket..again.
2020|Patricia Paris|Quebec|Canada|4|morally h&m are not the best, on the other hand when you are looking for a basic, they always have some and the cuts are pretty.
2022|10Clothes WorldTravel|Quebec|Canada|4|exercise your feet
2018|Laure Le Corre|Quebec|Canada|4|big and beautiful store, but still a lot of waiting for fitting rooms
2018|Alex Bel|Quebec|Canada|4|very large store (4 floors) and really beautiful since the renovations
2022|kabar samir|Quebec|Canada|4|it's stylish
2022|Sarah CHAYB|Quebec|Canada|4|there is a choice but the prices are left desired
2017|James Ravel|Quebec|Canada|4|it's a bit like a factory, but there's a wide choice for everyone.
2018|Alexandra Gratton|Quebec|Canada|4|great diversity of clothing, well ordered, easy to find, good price
2020|Alexy_ Legault|Quebec|Canada|4|very clean and well placed, but poor quality linen
2018|Amique LENGRAI|Quebec|Canada|4|since the renovation it's better the men's section is in the basement, it's better
2022|TAREK BENHABILES|Quebec|Canada|4|good price
2020|Eva Stache|Quebec|Canada|4|clean shop, nice staff, highly recommended, as everywhere at h&m
2018|Gabriel Dugas|Quebec|Canada|4|large choice of clothing and beautiful places on 3 floors
2019|丁旭峰|Quebec|Canada|4|there are a lot of clothes, but the ones under 175 are not easy to buy.
2018|Nathalie Q.|Quebec|Canada|4|lots of cheap and fashionable things. we love!
2018|Myriam Morin|Quebec|Canada|4|large boutique on 4 floors. nice selection.
2020|Raw Mun|Quebec|Canada|4|an h&m neither more nor less, when you've seen one you've seen them all...
2018|K Paula|Quebec|Canada|4|clothing for young people at very affordable prices
2022|Diane Houle|Quebec|Canada|4|the laundry very well and the price
2023|Pitchou Kasongo|Quebec|Canada|4|clothing on...
2021|Low Benoit|Quebec|Canada|4|there are plenty of linen choices.
2022|Rosine Adou|Quebec|Canada|4|good
2018|Réd Foucher|Quebec|Canada|4|it's too hot after an hour we couldn't take it anymore
2018|Nancy Gauthier|Quebec|Canada|4|always full of little finds! go see the sports section!
2018|Francis Dru-Destroismaisons|Quebec|Canada|4|not enough selection of men's clothing
2019|Gabriel Gagnon|Quebec|Canada|4|shopping at low prices, quality comes with the price
2019|Sylvain Bureth|Quebec|Canada|4|lots of choices, nice tidy place
2019|Francis Marcouiller|Quebec|Canada|4|they have a lot of choices at low prices.
2017|Alexandre Chapdelaine|Quebec|Canada|4|lots of variety. pretty big store
2019|sam aittaleb|Quebec|Canada|4|i easily found the item i was looking for
2018|Latifa Mokrane|Quebec|Canada|4|interesting place for children nice parent child activity
2018|Khalid Hamdi|Quebec|Canada|4|large h&m store, lots of clothing choices.
2020|Avalon|Quebec|Canada|4|less well supplied than 1100 ste catherine
2020|Angel Gothique|Quebec|Canada|4|very well appointed and pleasant.
2022|Yvonne|Quebec|Canada|4|very beautiful clothes
2020|Melinda Rahmayanti|Quebec|Canada|4|i only buy when there are sales
2018|Daniel Lemyre|Quebec|Canada|4|good value for money!
2018|claude salomon|Quebec|Canada|4|always a lot of people we always find something to buy
2019|Carlos Maida|Quebec|Canada|4|gran variedad y buenos precios great variety and good prices
2018|Bloody Red|Quebec|Canada|4|grand h&m has what it takes
2018|JH A|Quebec|Canada|4|very nice .. friendly welcome ..
2018|Francoz Florent|Quebec|Canada|4|well located. beaucouo of choice
2018|Adriano Alex|Quebec|Canada|4|varieties. reasonable price and quality.
2018|Toñi Dasi|Quebec|Canada|4|un buen lugar para comprar la juventud a good place to buy youth
2020|Pat Collin|Quebec|Canada|4|great h&m. very good.
2022|Google Reviewer|Quebec|Canada|4|it's correct
2018|Yvan Sorin|Quebec|Canada|4|a floor reserved for men. finally considered :)
2019|Simon Bouchard|Quebec|Canada|4|very long for cabins.
2018|Kakou Mikiou|Quebec|Canada|4|nice, lots of choices
2020|rayana belonga|Quebec|Canada|4|it's great
2018|William Maxime Fortin|Quebec|Canada|4|beautiful and inexpensive
2017|magda m|Quebec|Canada|4|excellent and very nice branch!!!
2019|Ammar Darhou (A-pper)|Quebec|Canada|4|i adore
2017|Francine Chartier|Quebec|Canada|4|good price
2019|Arsene Mitohade|Quebec|Canada|4|standard sizes no more
2020|Luis Alfredo Cuello Guzmán|Quebec|Canada|4|tienda ropa dama lady clothing store
2020|Roberto Pessôa|Quebec|Canada|4|
2018|Kavun Moorthy|Quebec|Canada|4|a bit expensive the prices
2019|Vincent Tremblay-Ouimet|Quebec|Canada|4|good
2021|RSarah B|Quebec|Canada|4|vary
2019|Carlos Gayoso R.|Quebec|Canada|4|enter the chafita
2018|Nathaniel Guevin|Quebec|Canada|4|very large.
2018|Constantin Schwilk|Quebec|Canada|4|nothing special
2019|JAMAL GAM|Quebec|Canada|4|affordable prices
2021|Chantale Bonin|Quebec|Canada|4|lots of clearance
2019|Sabrina Calvel|Quebec|Canada|4|h&m stays h&m
2018|Josee Bouthillier|Quebec|Canada|4|variety
2018|ANTONIO JOSE Lorenzin|Quebec|Canada|4|it is worth it
2018|Poup Pope|Quebec|Canada|4|trendy clothing
2020|Abdel|Quebec|Canada|4|
2020|Víctor Guzmán|Quebec|Canada|4|
2019|Tapan Padaliya|Quebec|Canada|4|
2016|Milen K|Quebec|Canada|4|
2018|Dominique B|Quebec|Canada|4|
2022|Salima Sultana|Quebec|Canada|4|
2018|Jonathan Lahue|Quebec|Canada|4|
2020|anshul tiwari|Quebec|Canada|4|
2018|Sallamaari V|Quebec|Canada|4|
2020|Thibault Lecres|Quebec|Canada|4|
2020|Bryan Marshall|Quebec|Canada|4|
2020|MOHD. ARFAN|Quebec|Canada|4|
2020|Azeem Mohammed|Quebec|Canada|4|
2019|A A|Quebec|Canada|4|
2018|Sonia Chamberland|Quebec|Canada|4|
2020|Omar Abdulaziz|Quebec|Canada|4|
2022|Clody Coulombe|Quebec|Canada|4|
2019|Camille Aloot|Quebec|Canada|4|
2021|ahmadreza amini|Quebec|Canada|4|
2020|nicolas nimubona|Quebec|Canada|4|
2020|Kevin Doucet|Quebec|Canada|4|
2021|Eric Jb|Quebec|Canada|4|
2020|H L|Quebec|Canada|4|
2022|It's Meahnaj|Quebec|Canada|4|
2018|Vignissi James SECLONDE|Quebec|Canada|4|
2022|Guy Menard|Quebec|Canada|4|
2020|Jonathan Robinson|Quebec|Canada|4|
2022|Shivin Kaul|Quebec|Canada|4|
2020|Irene EF|Quebec|Canada|4|
2019|Swapnil Mahalkar|Quebec|Canada|4|
2020|Lori Blatchford|Quebec|Canada|4|
2018|Audrey Boissonneault|Quebec|Canada|4|
2019|Леонид Самойленко|Quebec|Canada|4|
2019|Asociación Colombiana de Salud Mental. ACSAM|Quebec|Canada|4|
2019|Terence Lasola-Brathwaite|Quebec|Canada|4|
2018|Laura|Quebec|Canada|4|
2019|prakul mittal|Quebec|Canada|4|
2022|Fariba Hasanbarani|Quebec|Canada|4|
2018|Benoît Lafontaine|Quebec|Canada|4|
2018|Elizabeth Lévèque|Quebec|Canada|4|
2019|Michael Lee Jones|Quebec|Canada|4|
2019|Youmna Badawy|Quebec|Canada|4|
2022|James pacius|Quebec|Canada|4|
2019|M.L Angelini|Quebec|Canada|4|
2020|Karl Ducas|Quebec|Canada|4|
2020|Bd Graham|Quebec|Canada|4|
2020|Arghavan t|Quebec|Canada|4|
2018|Falé Do|Quebec|Canada|4|
2018|Dupont-Viel Martin|Quebec|Canada|4|
2022|Aimee Maravilla|Quebec|Canada|4|
2020|Nicolas Hache|Quebec|Canada|4|
2020|Marianne L-C|Quebec|Canada|4|
2022|Jackie Zhang|Quebec|Canada|4|
2020|Sagar Bhatia|Quebec|Canada|4|
2022|HARSH PATEL|Quebec|Canada|4|
2019|Rebecca|Quebec|Canada|4|
2019|Sandra Dubuisson|Quebec|Canada|4|
2020|Bimal Patel|Quebec|Canada|4|
2017|divya srimayi srikantam|Quebec|Canada|4|
2018|Jessica Sykucki|Quebec|Canada|4|
2020|Angelito LeMontréalais|Quebec|Canada|4|
2019|Sheena Melisse Dano|Quebec|Canada|4|
2022|Vishawjit Singh|Quebec|Canada|4|
2017|Ali Abdi|Quebec|Canada|4|
2019|jesus meza|Quebec|Canada|4|
2018|frootloop edibles|Quebec|Canada|4|
2022|WAQAR YOUNUS|Quebec|Canada|4|
2019|Sophia Aguilar-H|Quebec|Canada|4|
2022|marie france levy|Quebec|Canada|4|
2022|Angel Duma|Quebec|Canada|4|
2022|William Schmidt|Quebec|Canada|4|
2022|Zaheer Alavi|Quebec|Canada|4|
2019|Marc André Viau|Quebec|Canada|4|
2020|jatin Preet|Quebec|Canada|4|
2022|Daria S|Quebec|Canada|4|
2019|Naa ADJELEY|Quebec|Canada|4|
2022|Eeshita Paul|Quebec|Canada|4|
2019|patricia Muir|Quebec|Canada|4|
2020|Estefania Cardona Cardona|Quebec|Canada|4|
2021|Wendy Bell|Quebec|Canada|4|
2022|Cécile Carton|Quebec|Canada|4|
2021|Victoria V|Quebec|Canada|4|
2018|Jigar Mehta (Jerry)|Quebec|Canada|4|
2020|Sarah Outayek|Quebec|Canada|4|
2019|Behn Nikkhah|Quebec|Canada|4|
2019|Omesh Choudhary|Quebec|Canada|4|
2018|S E|Quebec|Canada|4|
2019|Morane S|Quebec|Canada|4|
2019|Gil Roy|Quebec|Canada|4|
2019|J 02|Quebec|Canada|4|
2022|D Raul Peña|Quebec|Canada|4|
2020|Sothea Chhum|Quebec|Canada|4|
2022|Aissata DOUMBIA|Quebec|Canada|4|
2021|Maoren D|Quebec|Canada|4|
2022|Abeer Gulam|Quebec|Canada|4|
2017|Mathieu Méa|Quebec|Canada|4|
2019|Occasional Gamer|Quebec|Canada|4|
2018|ItisLuis|Quebec|Canada|4|
2018|Orum|Quebec|Canada|4|
2020|Marianne Lefebvre|Quebec|Canada|4|
2019|Juliana|Quebec|Canada|4|
2020|Edson Da Cunha Oliveira|Quebec|Canada|4|
2018|Georges Chan|Quebec|Canada|4|
2019|Jaylene Wells|Quebec|Canada|4|
2020|Nelida Espi|Quebec|Canada|4|
2021|Sherry Malik|Quebec|Canada|4|
2019|Nick Jeudy-Lamour|Quebec|Canada|4|
2019|Jair Dominguez|Quebec|Canada|4|
2020|Julián Rodríguez|Quebec|Canada|4|
2019|Jashan Sidhu|Quebec|Canada|4|
2020|Judith D|Quebec|Canada|4|
2019|Robin Paquette|Quebec|Canada|4|
2022|Deepakshi Bhandari|Quebec|Canada|4|
2022|PARAS SHAH|Quebec|Canada|4|
2019|Pejvak|Quebec|Canada|4|
2019|Cassis Bourbonnais|Quebec|Canada|4|
2018|Navjot Kaur|Quebec|Canada|4|
2022|Sahar Haddadi|Quebec|Canada|4|
2022|ADDY s|Quebec|Canada|4|
2020|Nicolas Gauthier|Quebec|Canada|4|
2022|Polsky Murillo|Quebec|Canada|4|
2018|Tim Muldoon|Quebec|Canada|4|
2018|ludo l|Quebec|Canada|4|
2019|Daniel Masaro|Quebec|Canada|4|
2020|Catherine Mac Neil|Quebec|Canada|4|
2021|B'oui Ot'h|Quebec|Canada|4|
2019|gauthier laborie|Quebec|Canada|4|
2022|Loïc Amiraly|Quebec|Canada|4|
2022|Georges Safi|Quebec|Canada|4|
2019|avishai yaar|Quebec|Canada|4|
2020|Claire Blondin|Quebec|Canada|4|
2020|Mouna Faci|Quebec|Canada|4|
2019|safia Safo|Quebec|Canada|4|
2021|Davoud Ramezani|Quebec|Canada|4|
2023|Joanne Racette|Quebec|Canada|4|
2020|Darnell Kevis Riley|Quebec|Canada|4|
2022|Shreyance Panicker|Quebec|Canada|4|
2018|Philip Siblo-Landsman|Quebec|Canada|4|
2017|Jacob B.|Quebec|Canada|4|
2020|Ryu Oshima|Quebec|Canada|4|
2020|Minoo Motalebian|Quebec|Canada|4|
2020|Jared “HenryMe” Mondragón|Quebec|Canada|4|
2020|SUKHPREET KAUR|Quebec|Canada|4|
2020|Darlene Milligan|Quebec|Canada|4|
2019|Vinh Le|Quebec|Canada|4|
2019|Aqib Ananno Mahaboob|Quebec|Canada|4|
2023|Karen Dorelas|Quebec|Canada|4|
2018|Faten Ben Hmida|Quebec|Canada|4|
2020|Laura Millan|Quebec|Canada|4|
2020|Sadaf Najam|Quebec|Canada|4|
2022|Aurélie Demange|Quebec|Canada|4|
2022|Fearome Squire|Quebec|Canada|4|
2021|Tejas Patel|Quebec|Canada|4|
2020|annabdou|Quebec|Canada|4|
2020|Amir Ehsani|Quebec|Canada|4|
2022|3li|Quebec|Canada|4|
2019|David Roth|Quebec|Canada|4|
2018|Paul HAYOTTE|Quebec|Canada|4|
2022|Christopher Garland|Quebec|Canada|4|
2018|Linda Zhang|Quebec|Canada|4|
2021|Christina Antu|Quebec|Canada|4|
2020|Hajj Fadi|Quebec|Canada|4|
2022|Shamus “shamus910” MacIsaac|Quebec|Canada|4|
2022|Pralaksh Mishra|Quebec|Canada|4|
2022|Jonathan Abraham Tordjman|Quebec|Canada|4|
2019|Phil M|Quebec|Canada|4|
2018|Félix Crépeau|Quebec|Canada|4|
2020|Mathieu Lavoie|Quebec|Canada|4|
2018|Lowsgardy Demas|Quebec|Canada|4|
2018|Samul Tyagi|Quebec|Canada|4|
