review|class
fun usually have good or great time alot to do ,but i also do think security show act a bit nicer|1
came here a few days ago and was bringing some clothes for my friend into her changing room. the lady behind the desk at the changing rooms had a bad attitude towards customers and wouldn't let me go towards the changing room my friend was in and had a go at me for trying. i didn't get her name but she has a strong foreign accent. other staff members were lovely but this one... not so much.|1
nice place good staff cooperation. little busy with the line. but that's what you can expect with the store serving well and good collection. recommend|1
i'd never had a bad experience here until recently. i was in h&m kids and my autistic brother attempted to hug a mannequins this man suddenly appeared and looked as though if i hadn't seen him, he would have taken my brother's arms and physically stopped him. if he's a customer then this is a weird security issue. if he is an employee i would like to give some advice on handling future issues like this. 1. without attempting to touch the child, speak to the guardian. alert them of the situation- they probably didn't notice. if necessary explain the risks and tell the guardian that the child cannot be doing what they're doing. 2. if that does not work, alert a security guard to explain it to them again and to tell them that if it happens again they need to leave the store. 3. if they still haven't kept the child from breaking rules have a security guard escort them from the store.|1
i am probably not the right person to say something about shopping stores, but there is a nice place to relax when you wife shops :)|1
normally the people here are nice and friendly and the service is good and fast when it's not peak times such as the weekend. aside from the fact that once i was asked by an associate to prove i qas was with virgin mobile because of a discount i was using which i did not appreciate. also, i bought a bathing suit before my trip and the associate helping me forgot to take off the huge tag / security sensor thing so i couldn't take it on my trip.|1
clean nice assortment of stores and a good clean place for small kids to play|1
huge store and selection. staff are helpful and friendly. houseware section has beautiful items!|1
i am so in love with h&m home. wonderful ideas to help you turn your home into somewhere stylish and special. without it looking like an 'ikea' home - if you get my meaning. going back again soon.|1
really good collection. excellent value for money. quality is good too. i personally prefer shopping for clothes from this place most of the time.|1
good prices for decent quality items. great staff and awesome location!|1
great store, really great prices. it somehow feels like an upscale store in the middle of manhattan, but it's here in beautiful boston.|1
encuentras muy buenos basicos. ropa simple pero de telas muy comodas. accesorios lindos pero no muy buena calidad. zapatos lindos para el precio. compre tacones de emergencia para un evento y me sirvieron de maravilla. tienen un programa de descuento cuando llevas una bolsa de ropa que ya no vayas a utilizar. ellos lo reciclan o lo donan. you find very good basics. simple clothing but very comfortable fabrics. cute accessories but not very good quality. cute shoes for the price. i bought emergency heels for an event and they served me wonderfully. they have a discount program when you carry a bag of clothes that you are no longer going to use. they recycle it or donate it.|1
great selection of clothes and the employees are all so friendly and helpful.|1
great options for cute clothes! really good prices. certain racks are really crowded so it's hard to get clothes off of them|1
lovely shop, great range of stock except for fun tights which is what i set out to purchase.|1
out of the 3 stores within walking distance this is the only one that has kids clothing. easy store to navigate around and prices are moderate. quality of materials is excellent and the designs are inspiring. staff are helpful.|1
brilliant store. great customer services. helpfully staff.|1
super impressed with how this location has handled sanitization re: covid. they stagger changerooms and thoroughly wipe down in between people. this is the most i've seen done at any retail clothing store. the selection here is also great as it's quite large (3 stories).|1
super encantada con esta experiencia super delighted with this experience|1
good nail varnish selection. love their jewelry and home section as well. they do have some good buys.|1
huge store, great price range. they actually carry sizes bigger than an 8. the staff was nice enough. can ask for much better in a big box chain|1
needs more stores. dead mall at one end. but food court actually had good food. mall was clean but i personally would like more decorations during the holidays. kinda blah.|1
awesome fish tacos, drinks are good, service can be great or sub par depending on your waiter.|1
the male section is on the bottom floor but it has a large selection and the staff is nice. the store itself is clean and it's easy to get to the rest of eaton center too after you are done shopping here.|1
great clothing for a reasonable cost! the tops look appealing and bottoms are one of a kind. every visit to the mall guarantees a visit to h & m.|1
nice shopping experience in h&m! thanks avneet for your kind help.|1
everything is overpriced in mostly every store but i like to look around anyway i like the game attic store which has old school nintendo video games and original xbox video games i'm mad that they got rid of the pet store because i would always go in there everytime.i really wish it was a two story mall that has escalators so it could have a lot more stores that would be cool|1
great place to shop.... amazing deals.... lots of options and variety of items.... specially their collection of items for petites really helps as many other stores are always out of xs items!|1
somewhat clean and very claustrophobic. well organized store. friendly employees. great service.|1
loves to buy my clothes here because it is not too expensive, i wish we had more big size like on their website. and i hope one day we will have more clothing choices because i visited some h&m which has more clothes for men than here.|1
nice place to shop. great food court. jc penney store is great.|1
brightly lit store with a great layout but their range is simply too 'highstreet' for me. however, you do get what you pay for, is always well stocked and great customer service.|1
team are fantastic and the layout is easy to understand and find items you're looking for. their selection is good, store is clean. only downside is the amount of teams on tills, always one or two and always have to wait 10 mins to be served. worth it though|1
great diversity of clothing, well ordered, easy to find, good price|1
wow what a big h & m. so many floors and so much to see, i was very impressed. well organised and covid secure.|1
a very busy location, but always slightly messy due to the high volume of customers. the staff are constantly restocking and refolding, so it's not as though the store is being neglected. the cashiers are very friendly and the floor staff are helpful. with 3 floors, i always find many items i want. everything is always on trend and the sale items are ridiculously inexpensive. the sizing is consistent so, once you know your size, you don't necessarily have to try everything on. the have a generous return/exchange policy, which makes returning items super easy, if you find you've made a mistake. their jeans, in particular, are extremely well-priced. this is my go-to location.|1
i love h&m they are amazing when it comes to trends and fast fashion. the only thing that continues to concern me is the ethics of the business. are workers around the world provided a safe work environment and a living wage?|1
always a great place to pick up beautiful clothes at a good price|1
clean, lots of lovely things ! well spread out, fab|1
love this mall. wish a few stores weren't so crazy priced. but other than that, this mall has a great selection.|1
super fast service, very clean. perfect for lunch|1
great clothes, great prices, excellent location. however, not very well organized|1
very good store.. nice friendly staffs ! well priced many choices|1
my fave place to buy good clothing. the only problem i have is the fitting. since i'm asian, i have problems with the sizes. but, you have to be very keen on checking the items before taking it. over-all, it is awesome!|1
sam is the best cashier si far my experience at h&m. giving suggestions and have patience with customers he is number one in it. god bless you.|1
needs more staff in areas but overall amazing place to shop peacefully|1
always like this location, it's perfect spot, staff always nice and helpful|1
my daughter got got lucky here with a pair of cut-offs from the sale rack which fit her perfectly when she tried them on. okay ambience - less snooty and bombastic than topshop and not frenetic and headache inducing like westfield's primark. my daughter didn't like shop mixtape though.|1
good location and multiple floors. staff is helpful and lots of sale areas. easy to navigate around but dressing room.gets crowded fast much less the while place can get crowded easily. easy to find it in the mall.|1
great place to shop. fit into bugdet. great quality clothing|1
beautiful clothes, always in fashion with elegance. excellent prices.|1
always love an h & m.! can always find something that strikes my fancy and won't even scratch the surface financially. more importantly, service is good. there is never a long wait. thanks h & m!|1
small, but nice. i liked the rental scooters shaped like animals|1
este lugar m&m home es una tienda genial tiene 2 pisos y hay ropa para hombre y mujer y los precios son variados con una atencion excelente this place m&m home is a great store it has 2 floors and there are clothes for men and women and the prices are varied with excellent service|1
the lakeshore mall is a fun place to go. watch a movie, play in the arcade, get overpriced mall food, hope your favorite stores haven't shut down yet because the man is slowly dying.|1
staff is ok, i've been to better stores in other cities, be more friendly and show you love the brand at least|1
the mall is slowly getting better and adding better stores. it's very nice and always clean. has all the usual stores.|1
really good time. loved the two girlies in the front. caught an employee lackin'. copped some really good clothes. 5/5|1
so many stores that were high quality have closed in this mall. macy's is on its way out, and there are cheap shops like nova that sell chinese knock-off goods that might last a whole week. save your money and go to a better mall. this one is good for dillard's, and that's about it. oh, and the food court does have some decent food.|1
great mall fun to hang with friends till you've seen every store|1
i really like this mall because it is quiet and have a good amount to offer. i wish they had more popular stores to choose from. their food court is decent.|1
loved this place. has got perfect outfits, got few tee for nightwear for $7. that's it for h&m. not bad.|1
they got so much stuff especially for work clothes. big store, but hard to find your size and someone that really want to help. cath is amazing. she took there time with me, helped find what i'm looking for and have more options.|1
i like shopping here. they have a good selection of clothing at a reasonable price. there are 2 floors of shopping. the ladies upstairs and the men's downstairs. the staff is friendly and helpful|1
very big 2 floors wow beautiful experience and clean dressing rooms.|1
lovely store. good veriety and options. prices are reasonable and the the quality of the products are excellent.|1
the mall is getting more stores again and nicer than it was for a while! hopefully it will keep going in the right direction! love all the food options.|1
the shop is on sales this summer.. a good time to visit. the counter lady was so pleasant and customer friendly.|1
great prices, great service as well.|1
nice store just wish there was better guy selection there for better price.|1
nice, clean and well structured multi story shop. excellent for finding fashionable and reliable clothing.|1
big store, good women clothing selection and not much for guys! love the place, tidy and welcoming|1
nice store, pretty spacious. never managed to get stuck in its rush hour so it seems pretty quiet to me. nice product for an affordable price|1
great location and very attentive staff. prices were very good value too!|1
good deal if you have time to look for stuffs. line up for trying but worth it if it is a deal. good value for cloth n accessories|1
they always have a good variety of sizes and design. this is my favorite hm store so far stocks are well organized and staff are friendly.|1
friendly staff... great prices... safe|1
nice mall. good stores. i like it. r stars room for improvement.|1
choice, checkout staff always friendly, a little less if you need help on the shelves, good value for money|1
good basics! also love the accessories. nice salespeople.|1
beautiful store! well organized as well as the staff. i highly recommend this location.|1
muy buenos precios, bonita ropa, me encanto very good prices, nice clothes, i loved it|1
such a wonderful experience. avneet was especially nice and helpful. she made my day!|1
this store has some nice pieces of warm sweaters for the season. nice fitting jeans for 25 bucks . good place to check out. you shop freely no one bugs you while you are shopping.|1
"once the main mall in the area, it is now run down and lacking many major ""mall stores"". they are trying to resurrect, and are attracting some new stores so hopefully it will return to its former glory."|1
always find great quality trendy clothing at h&m prices are very reasonable. nice styles & good selections|1
men's in the basement, women and accessories spread across the other 3 floors. they really have a lot of stuff. so if you like h&m clothing, this is the place to go. they have changing rooms on all the floors and wait times are pretty reasonable depending on the time you visit. i don't really shop at this brand as much as before because i find their cheaper stuff too cheap in terms of quality but this is still a really great store for shoes or cheap accessories.|1
great back to school clothes. wish they had more plus size :)|1
nice mall but it's small compared to others i've been in. pretty good food court.|1
it's a big h&m with a lot of concepts. modern classic, divided, everyday, kids, conscious collection, trend, men's, and even home... and they will defintely stock special collections when they come out. i'm probably missing some since i don't really shop there anymore but if you're an h&m fan, you'll love this store.|1
good space with good options . i love the homeware section more|1
it's a good trendy clothing store at affordable prices. most of the staffs are friendly. it has good selection of women's clothing and felt that it has limited options for men. overall good for affordable prices.|1
relatively good value for the price as it's not as expensive as topshop for expample yet provides very similar quality clothes. on many high streets whcih is useful. nice tees|1
good price. good location. love here.|1
affordable fashion across clothing, lingerie, shoes and accessories. i particularly like this branch as it is well stocked and surprisingly has less footfall than you would expect given the location, doesn't get crowded out, though you can't say the same for the street outside, always super busy.|1
great place, good service. could be more clean|1
genial estilo, ropa muy linda great style, very nice clothes|1
this is right beside my work. they always have some nice things and always really great price. staff is nice too.|1
excellent store with very helpful staff and very good selection of both menswear and women's fashions.|1
great place to shop for decent personal or professional clothing. the store has so much to offer and the atmosphere is so lovely.|1
good selection of high quality clothes and great prices. good for kids wear too.|1
good places to shop, with good food. plus they are great for black friday shopping|1
wonderful people. kind and helpful, as always|1
well stock, clean and tidy with tons of variety. would defo go again. staff are pleasant and helpful.|1
great deals! love my new cozy sweaters!|1
clothes great, staff great, the heat though. unbearable especially as you reach the 3rd floor. it's october. no need to heat the place like it's the middle of winter|1
esta es una de mis favoritas, amo la ropa bonita y mi estilo. this is one of my favorites, i love nice clothes and my style.|1
easy to find the perfect gift for your baby!|1
good choice of food places. clean.. great stores|1
simple and cheap clothes, perfect for work and standard items. friendly helpful staff from front to check out.|1
great year end sales, very bright lights, many designs, i bought many kids clothing value for money..|1
not a huge variety of stores and there are better malls if you drive a little farther (orlando). food court is great but lacks many great stores. not crowded so if you are looking for a mall with few stores and a small crowd, this is for you.|1
first time for me in this store, looks like they have similar good quality as zara and mango talking about kids area, but the difference was in h&m the variety is mayor than zara, because i find what i was looking for, after two days of searching, the only thing was my english is so bad for the employes of the store, sorry, i'm not good speaker but i'm a good buyer, but anyway things happen, after hard and ugly day i was thinking in relax myself buying some things for my little kids. but my english was good enough. i recommend you arket my god what a beautiful things are here.|1
this is one of the biggest h&ms i've seen, it's clean, big, with friendly service and a variety of clothes that won't kill the wallet.|1
super nice store, with different types of size and model of clothes you can find t-shirts, skirts, drees, boots different colors good prices|1
nice branch. a big selection and it has a home department which is nice. good location as well.|1
it is a nice mall. the anchor stores are good, the food court is nice, and the building is well maintained.|1
great location, many different stores to choose from & it has a nice clean food court with lots of places to sit & eat|1
great staff and fantastic customer service. worth the drive.|1
always find stuff i like in here, helpful staff and good value for money.|1
movie theater was nice clean and some fresh popcorn for the morning show.. that was a nice feature. typically its leftover popcorn from the night before.|1
if you're a h&m fan this store is for you, great collection and friendly staff|1
thank you sa 18106670 for your help and patience in my multi item return and purchase and coupon using transaction! he was great|1
love h&m. this location is great!|1
i love this h&m! always a great selection and multiple levels. right by the granville and waterfront skytrain stations.|1
best place to buy clothes for girls .. awesome prices !|1
i'm not sure what is going on with this review but h&m is not burlington, which are the pictures associated...besides that, h&m is typical. this is store is huge and clean. i wish they would carry plus size.|1
very nice .. friendly welcome ..|1
good store, lots of variety and definitely better and more stocked than the other h&m in town (the one closer to place des arts). you will find lots of cheap and in-trend items at this store. most styles are only plain though and single coloured, and nothing too crazy or stand out in the styles offered here.|1
hi anne marie (store manager)! thankyou for being so accommodating with my return today! i really appreciate your superb customer service!!|1
fabulous variety of styles and price range, and marked down items of clothing also pretty good.|1
awesome affordable clothes great place to shop!|1
super nice! i like the fabric and style|1
always good selection of sizes in all products! and staff always friendly & helpful!|1
the h&m store is reat and have a very good quality. the childrens cloths are fantastic, very good quality and my children love it very much. there should be more sales prices and somethimes there are diffrences between the stores. the prices are usually ok. i had a problem with the service at the h & m store at the oxford street. the appeal is not so good|1
love their sweat shirts so comfortable and their prices are reasonable.|1
h&m the big branch of store on eaton center it's located on three levels and there was all kind of clothes foe kids and men and women. the place was clean and the stuff was kind and helpful. there was a little crowded and there was a line to pay. the price is firm and the quality and quantity of goods are acceptable. i recommend it.|1
3 stories of h & m and shopping. it is a lovely store. the layout is nice and spacious. nice shopping experience.|1
nice winter collection. have plenty of jogging suits and sweat pants and basics .medium quality .there are sales on certain items. the above review was in winter. i visited recently in spring and they have sweet colorful ready to wear clothes and they give 15% discount on spot upon registering on line|1
one of my favourite stores you can sort the whole family out in one place at a really great price .... like the outfits like the one i'm wearing... @h&m|1
went here with my daughter, we bought her a childrens frozen watch/bracelet. the gentleman who helped us (i cannot find his name on our receipt just till 8 #5418) on the mens side cashed us out. he was so nice to our 3 year old and made conversation with her. even asked if he could put it on for her, she loved it!!!|1
this place is usually packed. clothing is mostly in place and nicely grouped in their proper sections so it's not terribly hard to find things. what you see on the floor, as i'm told by the employees is everything they have so if you don't see your size you're generally out of luck.|1
love it great store|1
love h&m great prices|1
great sales and selection for both men and women. love to come here for basics.|1
great large spacious store. would definitely recommend.|1
nice big store, missus couldnt find anything she liked bar the home section. mens section was pretty poor tbh from style to quality and 60quid for cargo bottoms.... have a laugh|1
good service, great promotion, cool clothes|1
best clothes, great sales|1
love this place its great for my kids|1
just wanted to say that customer service is amazing and specialty assistant called gloria one of the best service i ever had !|1
this has become my favourite home, decor and interior store. it's also got a lovely cafe you can get pastries, hot pasta and sandwiches, beverages and more. love the florist in corner of the store.|1
very cool store, excellent service, help and advice|1
a lot of discount available.. all range of products are available .. neatly organized and beautiful set up and decorations.. products are good and new|1
great clothes at great prices just need more for boys aged 8-15|1
great prices, great selection of items.|1
great store and they just renovated. great theme|1
great h&m lots of stock and great home wear section|1
great stuff and great staff|1
good fashion, wish they were more ethical in how their products are made and delivered.|1
good sized store, with lots to offer. staff are helpful and friendly, despite it being very busy!|1
i'm not a particular fan of h&m, but i do find something worthwhile from time to time. this h&m is the largest i have seen to date and has a massive selection. definitely worth stopping in if you have the chance.|1
love your mall i really miss jc and sears hope that you have good plans for it|1
great bargains to be had, needs to pay more attention to offer more larger sizing choices, fit and at times better quality.|1
good quality and affordable prices for woman man kids for summer or winter and even faction jewelery (not gold=gold filled or vermeil ) all you can find here easy access through the store for wheelchairs and access to free parking lot about couple minutes walking to bus station or sky train|1
nice and affordable clothes. good deals every time i go. huge variety as well.|1
has improved quite a bit. turned into a pretty decent mall. lots of nice stores now.|1
drop by loads of wonderful clothes great prices and value|1
today, i just visited a small briefly. i will say i am from southern california and this is very different line of clothing much more classy. the store upstairs and downstairs is very nice and i definitely want to go back before i leave vancouver.|1
nice big shop, very neat and clean. prices of the products could be more reasonable.|1
more or less same store found in other branch. however the staff makes the difference here. very helpful and friendly. constant genuine smile.|1
beautiful store great fashion|1
one of the few stores that offers a selection of work and play clothing. sizes are great and they fit regular people|1
h&m london unfortunately it is better than the branches of saudi arabia available in a beautiful variety men are rich in models and summer and winter species|1
nice and neat. friendly staff|1
good range of summer wear. really good prices and the quality is good too.|1
particularly fun place for the ladies. just ask my wife! great store, wide selection.|1
great selection of kids clothes and fab pieces for mommy too !!!|1
my favourite location of h&m. staff is helpful. i like the layout of all the clothes here. somehow the other locations don't cut it. and the prices are not too bad either.|1
this store is so big and so clean. just love it.|1
it's small for an h&m and the selection isn't that great but it's still a good store and they have some amazing deals from time to time.|1
pretty nice mall, good selection at the food court.|1
i was surprised with huge variety of displayed merchandise at toronto downtown branch i can always find nice things to buy at a good price at h&m|1
great place with amazing collections.|1
bonita ropa bien atendido. recomendado nice clothes well taken care of. recommended|1
this is a great store over several floors right next to oxford circus. a bit hit and miss for the larger sizes but great product ranges.|1
if clubs to reopen , this is where i would go to get disposable clothing i'm talking about v neck and crew neck tops for $5 if you really need a cheap pair of jeans for a special occasion that you're probly gonna throw out or spill something on, this is where you would go because it would cost you under $20 for an outfit. places like this are essential in this economic time period during the pandemic this store was the 1st to open their flagship store and stay open when stores reopen. they all were able to open during the end of phase one|1
the store is huge and the selection is endless, their place looks full and vibrant. the customer service is really good|1
there is very good collection for women. have nice collection for children and men. christmas sale was good.|1
the store is great but the attendants leave too much to be desired. nothing courtesy. but it has great prices.|1
really great selection, friendly staff. everything you'd expect from a clothing store.|1
grandisima tienda, varias plantas,todo muy ordenado, dependientes muy amables great store, several floors, everything very tidy, very friendly clerks|1
decent mall but much like all others it's slowly dying. could definitely be cleaner, but you can't expect much from a place on the decline. they still have a decent collection of stores though.|1
h&m was a wonderful store. they have a great location that is convenient from the tube. there is not much men's clothes compared to women. prices seem reasonable for london|1
pretty good mall. wish it had more variety of restaurants.|1
decent clothes, good service, decent prices. lovely sales, as well.|1
encontre las zapatillas que estaba buscando a un super precio i found the shoes i was looking for at a super price|1
nice linen blend casual wear pants and best price|1
nice place, the prices are really good, i took the opportunity to buy a few pieces|1
very nice specially when there's sale like today the report price quality is very good|1
some good 100% cotton quality tops and i like their recycling old clothes to get discount program|1
thanks for the good and polite communication with customers, the attitude is at the highest level, the quality is good, the choice is wide|1
flagship store, friendly staff, large selection for great prices.|1
although the men section is as small as it gets ( like everywhere else) the store is very nice looking and the employees are very helpful.|1
it's still a nice mall despite the some stores that shut down here. they still got most chain retailers still open at the mall. they could consider a remodel in some areas like around the food court looked the same for years not much changes here. the least busiest part of the mall is where the former macy's was and between dillard's and sear's section seem to have more empty storefronts. hopefully they'll be able to maintain it in the future if not it will end up like most malls around the country that are declining.|1
it was great cuz it is 3 huge floors and there are so many options and a lot of sales make sure to stop by!!!!!|1
excellent and very nice branch!!!|1
this mall used to be my favorite place to shop. it's definitely seen better days but it's still a good place to do some shopping|1
it's fine but they have security that likes to get slick with. you. for example me and my brother road our skateboard there. they are. allowed. security trys to take it because she doesn't like skateboards.|1
good prices and trendy clothing nice location and good amount of products|1
partner and i went into 2 other h&m stores for a particular item and was told that item was no-longer in stock in any of the stores. was even told by a staff in this store on the ground floor that it maybe out of stock but it would be on the 2nd floor if they had any left. asked a really friendly italian gent. who not only knew what she wanted but where. back on the ground floor near where the other staff member had been working. so thank you to him and your 4 is yours alone. should have been 5 but your colleagues let you down.|1
it's nice got a good selection of stores. it has a good food court.|1
receptionist is unprofessional but the artist's are good and makes you feel very comfortable|1
h&m is a amazing clothing shop, my daughter worked as shop assistant here for many years during the school time, and she had some massive discount! they have very decent quality stuff (better than primark) and at a just slightly more expensive prices. if you never visit this swedish multinational, you should!!|1
staff are not the best, but you will find cheap and best deals for sure i this store|1
this is a huge h&m store! i prefer the layout of the fairview h&m, but this one is pretty good. it's really hard to find things sometimes because you might have to go on a few floors. the service is always so-so. the associates at the cash are generally very distracted and the change-rooms' associates are generally gossiping. i love team spirit in stores, but i'm not sure that's what it is at this particular h&m.|1
this mall has a decent number of popular stores and is clean. it seemed a bit dark inside. the lighting could use a boost.|1
realy.. perfect.. amazing|1
love the variety of clothes especially xs and s sizes crop tops|1
fair enough prize for good quality|1
pretty big h&m, well stocked, very bright.|1
huge and very nice shop, with a giant screen near the escalators showing very choreographed graphic effects and attracting attention even from the street.|1
big shop with a nice collection. only down side is that there is always a very long waiting like to try stuff. the price is good.|1
i love the mall i just wish there was an arcade cause my friends and i always go there to hang out and we usually always do the same thing (shop and talk), but i think it would be cool if there was an arcade.|1
good price but clothes are more casual than uniform . good for youth only|1
should have given 5 but the security guard ruined it. telling me that my child is messing with the child size mannequins. stick to your job and secure the store by stopping shoplifters not children who just want to feel the clothes on the mannequins. love this location because it's the first i've seen with a housewares section. maybe the ladies and children's section should be on the same floor too; seeing that women are the ones doing most of the children shopping. it's a hassle to browse the ladies section then have to run downstairs to the children's... especially if you have a stroller and cannot use the escalator.|1
well kept and has great sales for ok quality clothes|1
good clothing and nice sales people clean store prices are are high could have been a little more organized|1
like their ranges. my favourite cargo trousers. great comfy casual gear|1
like the styles in this store. right now big sale 50 60 70% all items. don't know if they are closing down, but right now great store|1
good selection and variety at food court. typical mall setup and stores. would like to see some type of attraction or promotion to bring in foot traffic.|1
it is a nice mall. good big name anchor stores. clean. always slow and not a lot of foot traffic inside.|1
mostly i just visited the game shop there, they even have 1 copy of my favorite saturn game! hint: its $460 great game shop.|1
love the clothes, good price!|1
it's their flag ship next to dundas square. the store just got renovated i believe a couple a years ago . so it looks really good. from the lights and the design of the store to the collections they keep changing on weekly basis. def best h&m in toronto hands down|1
los articulos son de muy buena calidad y me encantan los especiales. the items are very good quality and i love the specials.|1
there was really good stuff and our family loved it, it had many stuff on sale that were very cheap and useful.we spend 3 hours looking around and buying stuff!|1
i think the clothes is good, but the pants are way too long and the petite size is only available over the website. i ask this girl and notice that they do help the guests but have this kind of rude attitude. even though i love the clothes, not too much luck for me in this occasion. covid safety: everyone wears a face mask (staff and guests), didn't see any signs of bathroom open or antibacterial available.|1
this is a huge location. the staff was friendly and helpful. however, not all of the changing rooms were open and the lines were too big at the ones that were open.|1
nice clean store with nice customer service|1
great selection of essentials, good if you need a quick closet update or you want a trendy piece for a cheap price.|1
excellent prices and nice quality, a good variety of clothes and the sales excellent. the only bad thing is the fitting rooms, they have loose curtains and a lot of people can see you from the mirror.|1
great for work lunch. pretty extensive menu.|1
the mall has improved a lot it is still quiet during the week (which i love) and more stores have opened, increasing the variety|1
we loved going to this location of h & m at vaughan mill shopping centre. huge collection of things for males as well as females.|1
getting pretty run down. the great decline of the mall continues.|1
always a great store to shop at, everyone is friendly.|1
great staff. wonderful managers. busy but staff always helps out if asked.|1
very good customer service , i used to work for h and m and service was great|1
good price and great quality clothes!|1
awesome store! can find fast fashion pieces at a good price.|1
the restrooms needed serious help. there where a lot of variety of stores to choose from and friendly store workers. the parking needed work. they needed more security outside.|1
jeremy was great, thanks for cashing us out so quick!|1
always great to catch a look...... homestuff is good looking!|1
gran variedad de disenos muy actuales para todo los gustos, sus precios muy buenos great variety of very current designs for all tastes, their prices very good|1
it's a great place for shopping and the location is really good. it can be so busy on the weekends.|1
ropa muy buena y a excelentes precios very good clothes and great prices|1
great h&m. very good.|1
super h&m home store: lots of decoration ideas and very beautiful vases combined with candles. top!!! too bad we don't have this type of store in france|1
fantastic store. hard to get staff to help with all the traffic in store but its a pretty busy store. affordable clothing and trendy styles.|1
nice clean store. just wish they had more smaller sizes in pants.|1
thank you josh for your help :)|1
good selection of the clothing and the store is kept pretty tidy. the staff are well informed.|1
great quality, nice collection!|1
it has really nice stores and great deals. the workers there are also very polite and interact alot with the customers.|1
the cinemark theater is awesome. very different movie theater experience with the reclining leather chairs and reserved seating. very nice movie watching experience.|1
yaz was most helpful. exchange was done seamlessly. great service|1
great prices, stylish clothing...and the employees were helpful!|1
nice shop clean very well laid out. good fitting rooms. not too busy but bought nothing feeling poor hence 4 stars.|1
i shop here all the time - very fashion forward, great prices, tip - wait for sales, and buy off season for the next season. i picked up a sweater for $14.00 and a nice faux snakeskin dress for $39.00|1
picked up some things for my daughter as h&m stock a size 4 and my daughter is very slim, which is great. my only issue coming from a retail background is the staff on the tills in most shops. they always look so miserable! i understand working long hours and some customers can be quite testing, however, some of these people need to may be work on their customer service skills! or just simple smiles would be a good start!!!|1
not too many good shops but it's got the essentials and it's pretty clean|1
a pretty decent h&m. there are two floors, mens in the first floor and womens and kids in the second floor. the sales here are pretty subpar, and the racks tend to get pretty messy during the busy hours. try to come early to beat the crowds, or you'll have to wait in line for at least 20 minutes to try on clothes, and then to purchase them.|1
decent prizes, great styles|1
good selection in food court. love that they have a burlington here.|1
i like going here. good variety of stores and clean|1
this is one of tbe best h&ms. it has a lot of products with good sales most of the times|1
good love it.|1
this tore on pacific centre is undergoing remodeling right now so the second floor of the women section is a bit messy. but it's a big store. the items are always neat and tidy. easy to find sizes|1
love the store. 2 stories, good staff|1
smaller the other h&m's but it is undergoing renos so i know great things are ahead for them|1
my favorite h&m in toronto, always has sizes . display is so not crowded. staff check up on you which is unheard of for this store. no matter where i am, i'll wait to get back to this location. second floor has great sales|1
good selection and great location|1
like to pass on always .. maybe i can get a something l like|1
great store selections, good prices.|1
great store, good location and i can always find my sizes|1
gran variedad y buenos precios great variety and good prices|1
love this shop nice variety of clothes for children's and adults|1
good to see in the day and time of online shopping you still have a great option of shopping in person.|1
good clothes. staff was great.|1
great store. good collection.|1
good variety and great sale prices|1
i love shopping in this store, always has nice clothing and so fashionable.|1
went to chick-fil-a they're always good they always get it right the chicken sandwiches are great|1
great store, big one, find for my 11 years old daughter what she need exactly . thanks h&m|1
the good the bad & ugly of shopping in h&m, 1st the good, l always find great clothes at reasonable prices 2nd the bad, you can't find any staff to help with sizes everything is really self service 3rd the ugly, l bought a suit at full price about four weeks later it had gone down to half price l deserve a badge for sticking with h&m|1
great place to shop-more stores would make it better|1
great for kids shopping, i always find good stuff for my toddlers. not much stuff for newborns though.|1
not much of choices with good qualities. but the kids section is perfect|1
a nice place for an air conditioned stroll around convenient shops and a tasty collection of fast food eateries in the food court. best bourbon chicken in town at the perry's bbq.|1
prices are good, i returned the products without any problems, i was satisfied with the customer service.|1
wait 45 minutes in the queue but great surface!|1
convientional h&m guy section is bellow ground but otherwise great!|1
some of staff are so lovely and helpful others are just plain arrogant and rude. however, love the products, hence i keep coming back.|1
bigger store, good selection & the usual prices. not to busy, parking easy. nothing special, no higher end style lines like downtown.|1
amazing deal of the day. throw pillow covers, 100 percent cotton at $1:99. they didn't last very long. beat that dollarama. spring is here at h&m. my favorite section at h&m eaton centre. housewares. h&m accepts cash, debit, visa and master card. they do not accept american express card.|1
1 star less because it is so popular that it is difficult to get help mostly on the week end. however the brand has improved their design the past decade and is now at a level of other big names in the industry.|1
they have great styles and nice prices|1
nice mall with a great variety of stores.|1
very convenient since we needed umbrellas & a rain coat for my hubby. he also picked up a great shirt. prices very reasonable & staff helpful.|1
nice variety of local and national stores with great food court.|1
a decent shopping place for nice fashion and eats. has a great food court|1
mall is improving which is great to see|1
love the home department, just wish there was a larger selection|1
best h&m i've been to - the staff were helpful, no attitude, the clothes were well stocked and the store was very tidy|1
buenos precios, locales amplios, bien cuidados. una buena opcion para comprar ropa y accesorios de uso diario good prices, spacious premises, well maintained. a good option to buy clothes and accessories for daily use|1
great place with nice deals specially on kids clothings.|1
fair prices. good store. wish there was more of a men's selection though.|1
an excellent place for those looking for cheap prices, especially good for children|1
very good store with a variety of clothes. approved !!!|1
muy bien hay distanciamiento y el personal muy educado me encanta ir a este centro. very well there is distancing and the staff is very polite. i love going to this center.|1
avneet was a great help|1
a current fashion- house. liked by the younger population which it serves well. good displays and decent staff. it's a part of the westfield complex with all its amenities.|1
big store of 3 floors with beautiful clothes for women (including maternity clothes), men, children and babies. they have a good costumers service. the prices are reasonable. busy store with lots of people. the prices for babies clothes are expensive.|1
