review|class
Great place to buy clothes at more affordable prices, but still of quality. However it is quite busy.|1
The renovations are beautiful! It's always a little mess, but it's H & M, so it's always like that! The second floor for women is great.|1
This season, there is a nice choice of coats and more things exploded, too bad that 'Montréal we are satisfied with the traditional carrottee shirt and black legin with the black and khaki jacket..again.|1
Morally h&m are not the best, on the other hand when you are looking for a basic, they always have some and the cuts are pretty.|1
exercise your feet|1
Big and beautiful store, but still a lot of waiting for fitting rooms|1
Very large store (4 floors) and really beautiful since the renovations|1
It's stylish|1
There is a choice but the prices are left desired|1
It's a bit like a factory, but there's a wide choice for everyone.|1
Great diversity of clothing, well ordered, easy to find, good price|1
Very clean and well placed, but poor quality linen|1
Since the renovation it's better The men's section is in the basement, it's better|1
Good price|1
Clean shop, nice staff, highly recommended, as everywhere at H&M|1
Large choice of clothing and beautiful places on 3 floors|1
There are a lot of clothes, but the ones under 175 are not easy to buy.|1
Lots of cheap and fashionable things. WE love!|1
Large boutique on 4 floors. Nice selection.|1
An H&M neither more nor less, when you've seen one you've seen them all...|1
Clothing for young people at very affordable prices|1
The laundry very well and the price|1
Clothing on...|1
There are plenty of linen choices.|1
GOOD|1
It's too hot after an hour we couldn't take it anymore|1
Always full of little finds! Go see the sports section!|1
Not enough selection of men's clothing|1
Shopping at low prices, quality comes with the price|1
Lots of choices, nice tidy place|1
They have a lot of choices at low prices.|1
Lots of variety. Pretty big store|1
I easily found the item I was looking for|1
interesting place for children nice parent child activity|1
Large H&M store, lots of clothing choices.|1
Less well supplied than 1100 Ste Catherine|1
Very well appointed and pleasant.|1
Very beautiful clothes|1
I only buy when there are sales|1
Good value for money!|1
Always a lot of people we always find something to buy|1
Gran variedad y buenos precios  Great variety and good prices|1
Grand h&m has what it takes|1
Very nice .. Friendly welcome ..|1
Well located. Beaucouo of choice|1
Varieties. Reasonable price and quality.|1
Un buen lugar para comprar la juventud  A good place to buy youth|1
Great H&M. Very good.|1
It's correct|1
A floor reserved for men. Finally considered :)|1
Very long for cabins.|1
Nice, lots of choices|1
it's great|1
Beautiful and inexpensive|1
Excellent and very nice branch!!!|1
I adore|1
Good price|1
Standard sizes no more|1
Tienda ropa dama  Lady clothing store|1
a bit expensive the prices|1
GOOD|1
Vary|1
Enter the chafita|1
Very large.|1
Nothing special|1
Affordable prices|1
Lots of clearance|1
H&M stays H&M 👚🛍👠|1
Variety|1
It is worth it|1
Trendy clothing|1
Ah so disappointed. I ordered online, package came late and i was already on the trip. Just got back, tried everything and its too baggy, so i brought it to the store for a store credit as it was a little passed 30 days. They have all items in stock right now so i did not see a problem. Counter attendant was super nice but her manager was not, after checking that items are not used they tried to scan to return it but smh did not work and manager said that items cannot be returned, then i ask to exchange and its a NO.  I buy h&m very often especially for my kids but now I will choose Zara or GAP which are the same quality brands providing excellent customer service!!!|0
I spoke to a lady on the kids section before I bought an item and she told me that I could return or exchange item that I'm buying for my daughter. When it turns out that the pants I bought was too small for my daughter I tried to return it to the store. Without hearing me out or listening to my story, the clerk just said sorry its final sale. You can't return it. There you go. Without any compassion. Could it be that your staff made a mistake or miscommunicated?! As a brown person dressed in street clothes I felt like I was being judged when I walked in there. I honestly don't care about the money but I felt that it could have been handled a lot better . Better take your business elsewhere.|0
Very poor customer service,  I was trying scarf while my sister was paying, one worker told me you can't take scarf front of mirror,😳😳😳😳  I don't know if I dont try how can I buy , it was rude  I never seen someone said you can't take there 🙄🙄🙄🙄🙄🙄🙄 …|0
Horrible experience at this store. Was demeaned and insulted by a staff member while trying on clothing. After contacting their customer service department about the incident, they promised some sort of credit, only to ghost me and ignore further emails. Guess this is acceptable to them. I have shopped here for years but will never go back again.|0
Bad customer service!!! I am really disappointed with the service I’ve got from H&M today. I am a royalty member of H&M. Today I wanted to return one item of hundreds items that I bought online from H&M at this place( pacific centre) but since it was just few days past from 30 days they didn’t accept the return. I was thinking with my self that how much I have spent during last past years and how awful customer service I got. I asked the manager to just do the return this time for me since I wasn’t able to return the item which was completely unused from the summer collection and he repeated the policy for me and asked me to call H&M customer service and get the authorization. After spending an hour in that branch and trying to contact “Customer Service” their answer was the same. I am really upset at this time because I have never seen this kind of CS in Vancouver before. Never come back to H&M again!|0
Not enough cashier's, cashier's do not listen to customers and added unnecessary charges.|0
I bought two pair of shorts. Two weeks later, the zipper failed on one. When I tried to return that pair, the manager said, no receipt, no exchange. Shoddy products, lousy return policy, lousy customer service. Never again.|0
It's not worth the score.The customer service is so bad.The staff didn't understand the guidelines and contents of the service, so they spent half an hour, but they couldn't find a good reason. A place where someone who she like  to be a manager speaks cant English|0
The cashier over there are so rude. They do not know anything about costumer service. I went there yesterday and the price was written wrong at one place abd the system was showing different price. When I noticed it, the cashier started arguing with me. I am a nice person and it was my worst experience. I would never visit at this location again.|0
Do not shop at this store. The staff is the most unhelpful of all stores. H&M is already weak when it comes to customers service and quality but this store managed to be the worst one.|0
Employee rushed me out of the change room bad service|0
Really bad customer service. Right at 06:59, we wanted to exit the store. The girl at men's department was closing the shutter gate. We requested if she could open the gate, she straight up refused to open it and told us that we need to exit through Granville St. We then hurried up to female section upstairs.This girl up there was closing the door. We requested if she could open the door. She didn't say a word after this. My boyfriend apologized to her twice but she said nothing at all. At last, we said thankyou and she didn't even respond to that. The worst associate I have ever met in my life. Maybe the employees need to be a little nicer towards customers.|0
Apparently returns aren’t allowed Friday through Sunday which is a nuisance considering their dressing rooms are closed. How as a business can you select days when returns are and aren’t permitted not only is this super inconvenient it’s incredibly bold considering your located in a Monday to Friday business environment of business towers. Do better|0
They won’t let you return things in store that were purchased online, which is a pretty irritating and cheap company policy. Definitely not clear when making a purchase in their website. I don’t normally shop at H&M and this definitely won’t motivate me to do so.|0
Several days ago I purchased a shirt. I was getting ready to go to work and put my new shirt on. What a surprise! The security tag was still on. Oh well, I thought happens, human error. I just went to the store to take it off, so after mere apologies I asked for a discount for the next purchase, as I had to use my time and money to get back to the store. Unfortunately we don't do it here, I heard from the girl at the cash register. She talked to the manager and he confirmed. I returned the shirt, I won't support this company ever again, there lots other options.|0
WORST SERVICE EVER!! I like H&M and their clothing gives you a good bang for your buck. This location is the absolute worst though and I wouldn’t recommend shopping here. Multiple staff members were rude and unhelpful. The store is extremely disorganized and there are clothes everywhere. It seems like a lot of stuff but none of them know what they’re doing. I realize that it’s Covid and that certain stores aren’t allowing people to try on items, it would be helpful if they had signage at the front of the store that let their customers know that. Instead I ended up walking around with a huge bundle of clothes only to be told that change rooms are unavailable. The staff member I spoke to was rude about it.  To make matters worse,  I went back the next day to do some returns after I had gone home and tried everything on. The staff were again rude and unhelpful with the returns. I couldn’t believe the horrible service that I had here. Once again WOULD NOT recommend shopping at this location. You’re better off ordering online, you can’t try on there anyways.|0
Hi, Dear management, just to let you know H n M pacific location has the almost worst staff. their knowledge is far far far away from practical situations. as i m a regular customer of H n M but it doesn't  matter to anyone then I will be doing no shopping from Hn M . thank you for making my day bad. honestly, i want to give zero star to the pacific location in terms of customer service n to the manager.|0
"Pathetic customer service, specially a lady named ""ANNE"" on the front-desk. They behave so rude and talks like it's their own store. Sales person like this are actually spoiling the brand name. Sorry to say, but will never visit this store again (nor I recommend)."|0
This Indian cashier was so rude and impatient with every single word I said…..like if u don’t wanna work as a cashier then go find another job. Stop giving attitudes toward customers😅😅😅 …|0
Terrible experience!!!! The cashier, she was so mean!I Unfortunately I have to say it was my second and the last one I would never ever shop there. I personally work at retail for 10 years, eye contact, greeting it's the most important key at retail.|0
Worst return policies. If Something is torn, not even bother to exchange or return even if customer is  trying to do in within 24 hours. Thank you for a horrible experience Regards, H n M loyal customer.|0
The male cashier was quite rude and completely unprofessional.  My mother requested to get the price for a sweater because she was purchasing a size medium and all the small sizes were tagged as sale items. The cashier would not let her speak and he kept interrupting her stating that there is no sale on the item instead of simply scanning it to get the actual price. The manager I spoke to apologized repeatedly but didn't resolve the price mystery. We had to take matters into our own hands and go to a different cashier and let him scan the item only to find out the damn sweater was on sale. I will not be returning to this store due to lack of service. I don't expect extraordinary service but at least treat your customers like people! Terrible service and terrible management!|0
"Was looking for jeans this evening. Asked the lady if she could help me with jeans. She didn't even make eye contact and said,  ""I'm busy doing something else right now, but I'll be back!."" goes to women's section to hang some clothes, comes back and walks by me completely ignoring me. Zero customer service! Can't wait for Uniqlo to open its stores! had a great experience at their location overseas. Superior products too! Shopping at local Hollister store has been very pleasant!"|0
The cashiers are very bad. One cashier was out of receipt paper, she kept us waiting for 10 mins while she helped other customers from behind on a different register. Very very bad unpleasant experience. Would not recommend this store. No doubt they are going out of business.  Update 1: Then 20 mins later. Still no receipt. Cashier does not know how to print the receipt or cancel the transaction. Still waiting at the cash register for someone to help.  Feels like i am trapped here. They can’t print the receipt or cancel the transaction. Pathetic!  Update 2: after 10 more mins, the cashier disappeared and we are still waiting like objects which don’t exist.|0
Bought a dress shirt in Seattle which was sold to me WITHOUT the tag, I was assured it was fine and I'd be okay to return it if needed. I came by this location today to return the shirt because it gets very easily wrinkly in the bag despite being 'easy-iron'. They refused to return the item because there was no tag on it, even though I was told this would not be an issue... Manager said since she cannot resell, she will not refund. This is unacceptable and I plan on escalating it. Needless to say I will not shop here again...|0
Very MAD! I came all the way to shop at H&M on my night off, spent an hour meticulously looking every item through every section, looking for my size for each of the many items I wanted to try on. At the fitting room I took 7 in and they told me they’d old on to the rest (about 12 items left) and when I came out to try the rest IT WAS ALL GONE! I didn’t even get to try on half of what I had meticulously picked out and looked for my size, face in the racks to reach (I’m short...) .... instead of the relaxing evening I had planned shopping, I came out of there completely MAD , the girls working the cabins barely apologized... at least if they had showed me how sorry they are , I would have felt taking cared of as a customer... but they just stared at me blankly ... Thanks for ruining my shopping evening...|0
Went into this store to exchange/refund a garment that I had bought a few weeks back, but wasn't able to due to by own negligence of losing the receipt. I don't have the lady's name that was at the counter but she must be a manager or supervisor, . After my quite passive aggressive encounter with her about my garment, another (male) H&M employee came up to the counter to ask her to search a garment for a lady he was helping, to see if it was in stock in another size. She said that she wasn't able to do that as they don't have the ability to do that on their system (which I believe is not true) and told the lady to download their new app to check the store inventory on her phone. Now I'm all for apps and new technology but this was a lady who was probably in her late 50s and she didn't want to download the app - fair enough, I'm in my early 30s and I wouldn't want to stand around downloading an app either. The young male employee that was helping this lady suggested that he could use the app on his smart phone to check - YAY A SOLUTION! But no, the woman who had been passive aggressive with me, told him under no circumstances was he to have his phone on the floor and to put his phone away. She then told the woman to head downstairs as the system down there could check the store inventory (huh?!?!)  I would just like to say well done to the young male employee who took out his phone to help the lady, it's not like we're living 20 years ago - everyone has their phones on them at all times now H&M, as long as your employees aren't stood around on the floor instagramming and taking selfies I really think they should be using their personal devices to assist with shoppers questions.  I shop here quite a bit - but I will definitely chose to go to another checkout should this woman be on the desk in future!|0
The renovations is taking a long time. It has been over 1 year. No escalator, forced to use stairs. Store is a mess with reduced selection. Why don't they just close the store and finish renovations quickly, then reopen. Don't make people shop in a construction mess.|0
"I would like to warn anyone who intends on trying anything on at this location. Not only do they talk about how they hate their jobs and ""running for sizes"", they are unfriendly to customers giving them shorts answers and honestly just be impolite. Not to mention they constantly grab things from you when you don't want them  I thought it was maybe just a one time thing, talked to the manager, but when I went back the same thing happened again. Both times I have left extremely upset. And on top of that, I actually buy clothes to try them on at home in order to avoid going back into the fitting room."|0
The staff is very rude and probably the worst experience I’ve had in any retail store. I happen to be walking by the store and liked something so I thought I’d go in. The cashier refused to scan the item and confirm that the item was on sale. When I asked for the manager, another employee suggested that this guy was new and I should give him a break and that I was right and the item was on sale. When we got to the cash register again to buy the item the guy threw the item towards me and walked away. It just shows that these guys aren’t trained for their job and probably should not be working retail. There are plenty of other people that would happily take the job and be miles better than the employees they have working right now. I would not go back to H&M again. A big no from me. Also, they should probably provide their employees with name tags so I could write that guys name on here.|0
Ever since they started with their renos this location has been difficult to shop in. Now they've put in the escalators but there are only fitting rooms on the second floor so it makes it difficult to get sizes, etc. or to carry more than a few things up. I was there this last Thursday and when I asked if someone could check if they had a size the associate rolled her eyes at me. When I got out of the fitting room, I found out that the items that I had put aside with the same girl (that I had picked out as a gift for someone else and was not trying on), had been put back. I didn't have the energy to bother buying anything at that point and probably won't return.|0
"Very disappointing costumer experience, and I have been a number one fan of h&m for years, NOT ANYMORE. They have this posters saying ""buy it now, decide at home..."" and that's what I did, It was my birthday last week so I bought a bunch of stuff and decided to try at home, to see what outfit I could wear and what to keep and what not. I'm the type of person who also, ALWAYS saves every little receipt, no matter how insignificant it is. Weirdly somehow, they through the receipt on the bag, went home never found it again. I've been looking everywhere for my receipt so I can return ONE THING of the bunch of stuff that  bought. I didn't like the item, how it fit, the color, the size. Anyways, went there explained the situation, they said they couldn't do anything. So I was like ok so that ""BUY NOW, DECIDE LATER"" thing will not count? . NO because you don't have a receipt. Yes I know, I'm sorry but this is a brand new Item, right out of the fabric, new collection and everything, In perfect condition, I tried it once! no no no way. so I went on the website, and I saw that YES YOU CAN RETURN YOUR THINGS AS LONG AS THEY ARE IN GOOD CONDITION, and tried to go back and showed on the screen of my phone.. and they said ""that's not in Canada"". Thank you H&M for making my ""BUY NOW DECIDE LATER"" decision totally on the wrong side, making me regret it. and LOST a BIG COSTUMER, who used to buy every single piece of clothing in H&M. NEVER AGAIN. Also, the cashie suggested that I talked to the manager, and the MANAGER WAS VERY RUDE. Managers are suppose to try and help you, HE WAS COCKY, COLD AND RUDE."|0
I asked a girl in the fitting room for a pair of joggers in XS in any color, and she comes back saying they don't have XS in black.  I then reiterated that I would like to try on the joggers in any color that's an XS, and she snarled at me and took off.  To make things worst, I went to pick up two shirts that were left with her before I went into the room, and they were nowhere to be found.  It was the only sizes left in the shirts.  She didn't even look for it when it was clearly her mistake for misplacing it.  I couldn't believe how rude and condescending that encounter was.  Sorry, but I'll spend my money elsewhere now.|0
I wonder if H&M HQ realizes how much money they are loosing on long fitting room and till lines.  At least on three occasions I've attempted to shop here and left after standing in line for too long.  Your cheep cloths are not worth it.... sorry.|0
Rude Indian cashier.. she is talking abt me to the next cashier bcz I paid cash and join a member. So what? I paid full b!tch.|0
Not great. Not a lot of selections.|0
"It's busy, under construction and the worst part is that the change rooms/fitting rooms are closed off by curtains with no indication for the workers to know which rooms are empty - so the workers keep literally ""peeping"" into your room to see if it's in use. They peeked in on me at least three times while I was changing. I won't be going back to this location."|0
Visited this store 10 mins ago. The White lady by the fitting room return section was extremely rude to me for no reason. Never coming back.|0
They get the one star because their prices are ok. Otherwise, this location would get a zero. Customer service does not exist. As a customer you should feel privileged that this place exists. That's the message.|0
Terrible the waitress t    ried her best the pancakes and eggs everything was zzCOLD!! The one star is for the waitress|0
Something is wrong with this store. Staff look upset and tired and not willing to help customers.|0
Looks boring store|0
Truly disappointed! I was at the store because I had to return one item and the cashier was rude and careless!|0
Very poor customer service. I have placed an order almost a month ago and I still haven’t received it. Very terrible service|0
the cashier is so rude. He rolled his eye at me when checking out. will never go back to this place to shop|0
went there and charged me wrong price and the called customer service to help me in this matter, they told me to go back,  i live in chillwack and now have to go back to pacific center for price adjustment.|0
Fast fashion.... bad quality.... but you get what you pay for, right? 🤷🏻 …|0
Baddest customer service especially manager in kids section|0
This place has been under construction so long I just got oil and dirt on my hands from the work.|0
Not so great service|0
Not fitting rooms and i have  not time to back and for to returm things|0
Your pop up ads are as sustainable as your underwear|0
Not much selection and terrible lay out|0
They will ask you your ID before you pay|0
was looking at jewellries and one of the staff rushed me to leave the area|0
She didn’t take  the security tag out|0
Terrible customer service|0
No fitting rooms.|0
Really poor customer service|0
Far too expensive|0
Slow the renovation.|0
poor business|0
Rude staff|0
No stars if I could. I bought a friend some clothes online for her and her baby. I had it shipped to her house. She didn’t recieve 1 item from the 8 things I ordered. We emailed H&M and they said to do a refund. And I didn’t understand why they couldn’t just ship the missing item.. So then she went to this location and was only exchanging a size and the sales associate was unprofessional, rude and disrespectful. Not only that but they had made the mistake of refunding the items she wanted to EXCHANGE. Not return. They refunded the items and said that there was nothing they could do about it. Overall we both had terrible experiences online and in store. Both situations were not our fault and they did nothing to help. Along with the fact that the sales associates handled it rudely.|0
Unbelievably rude stuff especially the ones working the fitting rooms. Lack of proper management and organization in this store is astonishing.|0
Majority of staff are extremely rude and arrogant. Only one lady there seemed to enjoy her job and know what she was doing. She spoke spanish and was very friendly and accommodating. Such a shame she works in a negative work environment.|0
Some rude and arrogant staff. Yesterday when I went, I got whacked by a door and the employee didn't even apologize, she just looked at me and walked away. Also, don't come here if you support ethical labour and the quality of clothes are worse than shein's.|0
There is a girl with glasses who was extremely rude. When I asked her where I could find some clothes items, she was like 'We don't have them. Go downstairs and ask someone there.', and then, when I was trying some jacket on, she came to me, and said with an annoyed face, 'You shouldn't be trying these things on cause they are on sale.', and there was no notification or sign that we cannot try sale times on. Hey, if look at this review, you know, next time, try to talk more nicely to the customers cause they will understand you or I think you shouldn't be working in customer service.|0
Kinda boring options. Everything is green or beige. Why.|0
I like to check out the different clothing and jewelery options. But everytime I step foot into the store, the customer service is terrible. Staff are rude, make you wait while they are talking to other staff, no one says hi and it appears some staff don't even want to be there. I've stopped shopping there because it's a negative environment.|0
I'm not a big fan of crazy busy places, or shopping. If you don't like to shop I wouldn't recommend this place. The clothes are definitely more for millennials than someone whom is almost 40. However, if you're on a tight budget, and you like the fashion these days, I'm sure you'd like it here. Oh, and they don't really cater to heavier set people very well.|0
What the heck happened to this place?!  and I'm not talking about the renovations which could easily make you feel like you're in one of those escape room mazes, I'm talking about the staff and the lack of training / guidance and general giving a hoot about their job.  Very poorly managed dressing room because the kids working it (no one was over 20) are more interested in talking to each other or being on their phones than actually helping the people in line.  There was at least five people in line and there were over 15, yes that's right FIFTEEN, open fitting rooms. I counted. and there was for counter staff just standing around talking about music on their playlist.  I was going to try and have a discussion with the manager of the store, but she was magically unavailable. (AKA did not want to deal)  This used to be a favourite stop and browse place for me when visiting town but not anymore thanks.|0
Fun fashion. Relatively good value for the dollar. Lacks consistency in sizing.|0
"Review based on my experience shopping men's section on two.  For fast fashion shoppers, have at it—inexpensive, cheap, and trendy. This Downtown Vancouver location can be considered a flagship. When H&M launches their annual designer collaboration this store gets the most stock and sizes. The same can be said about their minor collaborations (e.g., David Beckham; the Weeknd).  The only lines worth considering are their Studio, Trend, and Premium. They're made with better quality, better fabrics, and are more stylish than their regular H&M offering.  From my experience, staff at this location can be rude and ignorant of what goes on. The few times I had questions I was met with ""I don't know"" and a shrug. Employees keeping the store clean tend to be the rudest, for good reason: the store layout is tightly cramped and poorly merchandised. Racks are overstocked, sloppy and unappealing, and the typical H&M customer contributes to the mess. In short, self-serve and expect no real service."|0
The selection of clothing was decent. I was visiting from the U.S. and have only amazing customer service in Canada, with this store being the only exception to the trip. The staff was rude and dismissive to my friend and I.|0
Didn't really have enough selection for Men.  Wasn't able to find anything I liked.|0
I get followed by security everytime I go like they are actually less then 15 feet away from me its disgusting cause I spend good money there and  have never taken anything even never would.|0
Their clothes don't last aswell are not the best quality. Good for cheap options seasonally.|0
Wouldn't accept a return at all even though I never once even took the product out of the package. Hugely wasteful.|0
The one in London much better this one as no punch to it same old same old they posted I could fine a kimono did not find one|0
Horrible YOU CAN'T TRY ANYTHING OFF THEIR CLOTHES..YOU WOULD HAVE TO BUY THEM TO BE ABLE TO TRY THEM AND RETURN THEM FOR A BIG OR SMALLER SIZE OR WHATEVER 🤨🙁🤫🤒☹ …|0
Tried to exchange size three times, was told more would be shipped, then told me they did not know if that would happen, called to have item in size desired put on hold, got there to pick up, wrong item presented, turns out wrong tag put on item, gave up, returned original item, very disappointed .|0
Cheap clothes that you can wear it twice but once its washed, it's done.|0
Yup it's a store selling cheap clothed|0
Not a place I would go for bargain necessarily.|0
Fauste is very unfriendly|0
It is not bad,not good😉 …|0
Meh|0
Bad|0
It’s an H&M, so we pretty much all know what to expect. That being said, it’s not very accessible for someone who’s going around with a cane, wheelchair, etc. That’s not me, but I’ve seen quite a few have to turn out to the entrance elevator to go to another level as they can’t take the escalator.|1
Was not so good have less collection for mens wear and more for women's if you are a girl than you can visit but as a men a suggest you to don't waste your precious time|1
"I normally have a good experience at this location, but yesterday was far from pleasant. I was returning a shirt and asked if they could check another store for a smaller size of something else. As I looked for the receipt the girl told me ""I can't return it without the receipt"", after I had just finished telling her I need to find it.. She looked at me impatiently, and the male clerk called to check the other item for me. They told me to stand to the side and he served other customers as he called 2 other locations (meanwhile acting massively annoyed). He proceeded to yell through the plastic window covering, ""do you want the Small on hold, I need to tell them now otherwise I can't do it"". He was asking if I wanted to hold a Small, when I had asked for an XS. He kept getting aggravated with me and making me stressed out and acting like it was a large inconvenience to make a small request. Let's just say, I'm never going to ask for anything there again - at least not to those two people.I left super stressed and embarrassed from the whole thing. Plus a couple customers looked at me annoyed as he served them and yelled at me at the same time. The three stars are for the two nice people who helped me put something on hold earlier in the day. I get we're living in slightly strange times, but no need to treat people like that. If you don't like your job, it's not our fault."|1
Good store with decent selection.|1
Not as big as I thought but well stocked great staff and easy to get around|1
I take my daughters there and security guy follows us around every time. We just ignore him nowadays and focus on the shopping experience. Decent selection of up to date clothing and excellent seasonal sales.|1
The location is not good to take your car especially at rush hours, that’s so difficult to find a parking lot. Although the staff are polite, you can’t find them in the store!!! Also, I bought an overcoat there that it was forgotten to remove its security tag. Be careful about it, it happened several times. The store is nice and big enough to get satisfy with up to date deals.|1
The new location is really nice, they have better size runs but the staff is just horrible. Can't run the change rooms to save their lives and seem to be overwhelmed with the smallest task.  Don't even think about asking them for a size because it's not coming. The cashiers on the other hand are lovely.|1
Newly refurbished Pacific Centre location. My first visit since their reopening and the new look is really sharp. Very bright and welcoming.  That's the positive part of my impression.  But my opinion of the merchandise - in men's only, as I didn't look at other departments was a little disappointing. They have all their staples in stock like the t-shirts and long sleeve dress shirts which was great...and in ALL SIZES which was a first for me. (KEEP DOING THAT, K?) But that's kind of where ended for me So much of the other merchandise was really.....boring. plain. Or unusual styles and not good unusual. As I was shopping with a buddy on this trip we both felt like H&M is almost styling themselves to be a new LeChateau...and look how that worked out. They've changed direction a bit and in the process have lost some of the essence of what made them successful . I'm not sure if they know who their customer is at the moment. BUT, This is just one small moment in time with a lot happening to make operating a business incredibly difficult. So I will keep an open mind, let this slide and chalk it up to Covid and major renos throwing a curveball. It's ok to make a mistake. So I guess time will tell over the next few seasons.|1
great selection and i’ve been loving the fall selection! but unfortunately the change room staff are just god awful and really affected my experience here. super unhelpful and just loudly talk amongst themselves even when customers are present! very unprofessional! barely even got eye contact when i approached the change room counter. despite this however the cashier staff are great and super friendly!|1
This place is really crowded and the lighting in the dressing rooms is horrible. However, they have a great selection, including maternity and children's clothes. They also have a textile recycling drop box, where you get a $10 voucher towards your next visit.|1
Layout is poor and some of the stock for male clothing is lacking and not taken care of properly. It is H&M so I was not expecting much. The redeeming part is the sales and promotion, you can get some decent clothing for REALLY REALLY low prices.|1
This location seems to have been under renovation forever. It set up as well as it can be however its 30 degrees today and feels the same inside the store.  The clothing is great at an affordable price point!|1
Currently undergoing renovations and the store is literally half of what it was... Poor selection. Staff is helpful but the chance room situation isn't very good. Also, they nearly dont have enough mirrors around the store - this is a big miss.|1
Pretty bad selection for tops & basically nothing in the underwear and pj section. Staff were nice though!|1
Stuff not sorted very well. Too many fits in the same color get confusing. Shopping should be simpler|1
The clothes are nice, but the customer service needs much improvement.|1
One of the few stores that offers a selection of work and play clothing. Sizes are great and they fit regular people|1
No I don't wanna take out my phone camera and become a member!|1
Price are little bit high|1
Smaller the other H&M's but it is undergoing renos so I know great things are ahead for them|1
The prices are very reasonable and the store had a good selection of clothes and acessories...........|1
Good prices always if need to do a return,fairly simple.|1
Always crowded with very less help on the floor. They should work on to hire more assistants.|1
Google its H&M they are all the same. No need for reviews|1
Looked like a whirlwind had just passed through...disorganized and messy. The plus was the line up was little (early afternoon).|1
Mens Selection and styles deeply diminished.|1
A bit limited choice but good for essentials.|1
New store in doentown is smaller... Clothing selections are vary.|1
Sizes are way different than most stores|1
"A huge 2 levels store. However, I haven't seen any ""sales"" section..."|1
Helped me out but could use more selection|1
Cheap quality, but great style|1
Under renovations so was very crowded|1
Need eskalater too ladies.OK.|1
Can always find something.|1
Customer service hit and miss|1
Decent|1
nice clothes|1
Crowded, narrow|1
Average H&M|1
Always good for your basics|1
For the price, the clothes are getting worse|1
Amazing selection of men’s tshirts they are available in various body types and fitting styles. So that in itself is a win + the good pricing  They also have a nice selection of jeans, jackets, formal wear etc.  Good place for everyone to find somethjng they can wear|1
One of the best clothing store but the need to focus on men stuff as well.|1
Got here what I needed...always on sale items which is nice, got a cotton Tees here for 6.99 perfect for summer|1
It’s a spacious store with lots of clothing options, and great changing rooms with nice light and mirrors. There is no line ups to change because they have so many change rooms available. Only downside is although there is a lot of clothing in the store, I found there wasn’t a lot of sizing options when it came to pants. I also found parking to be a bit tricky, but that’s more to do with Vancouver.|1
I like how they are starting to carry a wider variety of sizes but it's only for a few items and most are not in store. I would go here more often if they had a plus size section or more extended sizes in store (including different body types not just plus size)|1
Store clean, busyish but ppl spread out.  Little girl clothes sooo reasonable.  No so much preschool boy or 4-6 sizes.  Selection tiny for boys.  Prices vary a lot.  Some great sale deals but choices small.|1
There is big and peace place for shopping.I bought 2 Pants in sales.|1
There's some clothes with good price for me|1
H&M used to be an affordable fast fashion store with trendy clothes. They now sell $60 sweaters and $100 dresses, but their quality has not improved. Getting harder to find good clothes here. I do love their kids section and this location has a great selection.|1
Really cheap clothing. Staff are friendly and helpful.  If you're on the thin side, they've got really good options for men. Men's tends to be more expensive than women's, but it's still a steal.  I always come back for basic wardrobe staples.|1
H&M reopened 2 weeks ago. But there's an unwritten rule about trying your jacket or coat on: you cannot put the clothes back on the rack due to fear of Covid-19. So don't try your clothes, buy it & try it at home & if they don't fit then return them. H&M will put these clothes away for 24 hrs before putting them back on the racks.|1
the clothes are worth it , i dont think you ll get the best fitting wise , otherwise clothes are good . staff is friendly, they have the ladies and men sections on different floors , sales usually going on , reasonable prices.|1
Large store, very organized|1
There's usually a long line for the changing rooms on the ground floor; go to the second floor if you don't want to wait. Women with EUR36 sized feet- don't bother going near the shoes, they're too big. H&M no longer carries activewear. Try Old Navy instead.|1
Decent selection of low priced stuff for cheap bums like me.|1
I have usually only passed by, but this time i actually went in. They're clothes were nice and not too cheap quality|1
Ithis is a two story location with stairs up (I think there's also a service elevator for those whom have accessibility difficulties). They are currently remodeling the location so it's a chaotic. You can access 8t by going into Pacific center. Walk north from artizia passed the Bose speaker store and it'll be on your right.|1
Like the material and style. Usually I get my shirts and t-shirts from here, but they run out of large sizes too fast. Will definitely shop there for summer|1
My best friend girlfriend found.a nice bag in 15mins... good experience,  a lot of choices|1
This store is so big and so clean. Just love it.|1
Great sakes associates, one of which said I would,get 10% off my purchase if I was a member ur you had I WiFi connection si I missed out on the discount and my purchase was I er $60...|1
The quality of clothes isn’t the best, but then again it’s quite cheap priced so I guess you get what you pay for.|1
It's still fun...even with the imposed corona virus restrictions...YAY...to the former...yawwwnnn to the feeling of being imprisoned in places we're not accustomed to being imprisoned...|1
Fantastic store. Hard to get staff to help with all the traffic in store but its a pretty busy store. Affordable clothing and trendy styles.|1
Very nice if you like H&M. Very big. İt also has discounted products.|1
Typical H&M. It is quite big and has a lot of choice. The cashier who served me was not nice though, he looked mad!|1
This is right beside my work. They always have some nice things and always really great price. Staff is nice too.|1
The price is good but the shirts sizes are different although it has the same sticker on the shirts .|1
They've done some renovation (and still in the process of renovating) so the men's section is very very small, thus their products are not as plentiful bas it used to be.|1
Good selection of clothes but this store is currently under renovations so its all a bit squashed together.|1
Great selection|1
Very high end H&M|1
Big store but no one even acknowledged you in the store|1
Renovations underway so store is crammed and changing room busy. Nice stock in though.|1
Great place to shop. Fit into bugdet. Great quality clothing|1
Low prices and modern, trendy clothes. Only negative is long wait for a cashier|1
